gender,group,flight,player_id,player_name,school,seed,bracket_wins,bracket_losses,champion,runner_up,matches,wins,win_pct,wae,expected_wins,bracket_pct,elevation
boys,8A,D1,412cc6e453abda15,Lincoln Christensen,Asteroid City,6.0,3,1,0,0,26.0,21.0,0.8076923076923077,0.38664038234328646,20.613359617656712,0.75,-0.05769230769230771
girls,1A,S2,8904c81cae3ff8ee,Taylor Velasquez,Levee Bluff,6.0,3,1,0,0,26.0,21.0,0.8076923076923077,3.7145245232696347,17.285475476730365,0.75,-0.05769230769230771
girls,7A,S3,8a5b40641ba7bf0e,Abigail Pino,Brookmont,12.0,3,1,0,0,26.0,21.0,0.8076923076923077,1.3821290817703291,19.61787091822967,0.75,-0.05769230769230771
girls,Group 2,S2,8b3293f4b8b20e15,Sofia Grubbs,E. Baker,6.0,3,1,0,0,26.0,21.0,0.8076923076923077,2.776100098708641,18.22389990129136,0.75,-0.05769230769230771
boys,Group 1,S3,1a4f987f9bb5c5f8,Matthew Lanier,Terrace Park,1.0,5,1,0,1,28.0,25.0,0.8928571428571429,-0.4071467147445281,25.407146714744528,0.8333333333333334,-0.059523809523809534
boys,3A,S3,1c0028c435a3b1e7,Stiaan Erasmus,Novak,13.0,3,1,0,0,21.0,17.0,0.8095238095238095,1.3380463018535682,15.661953698146432,0.75,-0.059523809523809534
girls,Group 3,S1,876a2123edf004a1,Cassidy Pace-Wilson,Riverview,5.0,3,1,0,0,21.0,17.0,0.8095238095238095,-1.3454440740014213,18.34544407400142,0.75,-0.059523809523809534
boys,4A,S2,7464980458b0d85a,Quentin Witherell,Gagarin,1.0,5,1,0,1,19.0,17.0,0.8947368421052632,-0.7844346449801118,17.784434644980113,0.8333333333333334,-0.06140350877192979
girls,2A,S1,74e7641567827be0,Savannah Wong,Pine Eagle,4.0,5,1,0,1,19.0,17.0,0.8947368421052632,2.184488694833931,14.81551130516607,0.8333333333333334,-0.06140350877192979
boys,8A,S3,a5438b48e788ca64,Quinn Pierce,Pacific Gate,4.0,4,1,0,0,29.0,25.0,0.8620689655172413,0.42871438655519145,24.571285613444807,0.8,-0.06206896551724128
boys,Group 2,S2,86b1d48db7fb313c,Tim DiLouie,Oak Forest,7.0,4,1,0,0,29.0,25.0,0.8620689655172413,-0.006600508217432854,25.00660050821743,0.8,-0.06206896551724128
girls,3A,S2,5e0df65cea0ce3f4,Kamari McKee,Quarmont,7.0,3,1,0,0,16.0,13.0,0.8125,-0.5000685599527599,13.50006855995276,0.75,-0.0625
girls,4A,S1,03490dcb3e75c799,Harper Crabtree,Averill,5.0,3,1,0,0,16.0,13.0,0.8125,-0.08589517686928405,13.085895176869284,0.75,-0.0625
girls,1A,S2,ed508bbdc8760b4f,Monica Abad,Coastal Christian,2.0,5,1,0,1,29.0,26.0,0.896551724137931,0.7134772094750664,25.286522790524934,0.8333333333333334,-0.06321839080459768
girls,4A,D1,b5dd6aeae6716570,Meadow Gosling,Basalt,4.0,4,1,0,0,22.0,19.0,0.8636363636363636,-0.8441692394084958,19.844169239408497,0.8,-0.0636363636363636
boys,1A,S2,83baba4c3a3c8a63,Elijah Berger,Los Remolinos,6.0,3,1,0,0,27.0,22.0,0.8148148148148148,1.167743782372825,20.832256217627176,0.75,-0.06481481481481477
boys,7A,S3,d3b28c424b810b74,Josiah Barnette,Clinton,6.0,3,1,0,0,27.0,22.0,0.8148148148148148,0.16474360503388585,21.835256394966112,0.75,-0.06481481481481477
girls,6A,S1,5f950b1c3ac51fc7,Stella Gan,Farview,8.0,3,1,0,0,27.0,22.0,0.8148148148148148,0.6514280220671408,21.34857197793286,0.75,-0.06481481481481477
girls,9A,S1,df68280c454c1801,Anastasia Gauci,Rockridge,4.0,3,1,0,0,27.0,22.0,0.8148148148148148,1.8778789852921136,20.122121014707886,0.75,-0.06481481481481477
boys,1A,S1,2b2a3b85562dfdc5,Nicholas May,Foothills Christian,2.0,5,1,0,1,20.0,18.0,0.9,-0.08030823832483314,18.080308238324832,0.8333333333333334,-0.06666666666666665
boys,8A,D2,a5a652fb77ec6305,Zaiden Kennedy,Pacific Gate,1.0,5,1,0,1,10.0,9.0,0.9,0.6618979375586137,8.338102062441386,0.8333333333333334,-0.06666666666666665
girls,Group 3,S2,6e2473d6f64d915f,Jade Faulkner,Galactica Plains,4.0,5,1,0,1,20.0,18.0,0.9,1.5968648806745653,16.403135119325434,0.8333333333333334,-0.06666666666666665
boys,3A,S2,38dcdda993977050,Leonel Jackman,Tallgrass,4.0,4,1,0,0,15.0,13.0,0.8666666666666667,0.8479520575302895,12.15204794246971,0.8,-0.06666666666666665
girls,Group 1,D1,cd10ef59e00b653a,Harper Andres,Grant,3.0,4,1,0,0,15.0,13.0,0.8666666666666667,-0.018807565974082174,13.018807565974083,0.8,-0.06666666666666665
boys,7A,D1,59ff8a867d7ea2ae,Katlego Burger,Clinton,8.0,3,1,0,0,11.0,9.0,0.8181818181818182,-0.2843910723876818,9.284391072387681,0.75,-0.06818181818181823
boys,8A,D1,4a353984b1b73c12,Zayn Brown,Breakwater,7.0,3,1,0,0,11.0,9.0,0.8181818181818182,0.17093159150246018,8.82906840849754,0.75,-0.06818181818181823
girls,3A,D2,28c09ae11d8d1585,Sienna Burk,Horseshoe Bend,7.0,3,1,0,0,11.0,9.0,0.8181818181818182,-0.7818439326936695,9.78184393269367,0.75,-0.06818181818181823
girls,9A,S3,e6faf7b181c08be8,Journi Philpot,L.B. Johnson,8.0,3,1,0,0,22.0,18.0,0.8181818181818182,1.2275396935281124,16.77246030647189,0.75,-0.06818181818181823
girls,Group 2,D1,3b0f630af33dd303,Abigail Lopez,Pierre,8.0,3,1,0,0,11.0,9.0,0.8181818181818182,-0.9252407115932095,9.92524071159321,0.75,-0.06818181818181823
girls,Group 2,S1,2f842e3bb07b9958,Ashleigh Spencer,Wong,8.0,3,1,0,0,22.0,18.0,0.8181818181818182,2.1010926465634543,15.898907353436545,0.75,-0.06818181818181823
boys,4A,D1,8f352f562b48b607,Gabriel Lafferty,Beacon Hill,4.0,4,1,0,0,23.0,20.0,0.8695652173913043,0.324475719814187,19.67552428018581,0.8,-0.06956521739130428
girls,2A,S1,e53568e02dffe0fa,Zoe Cox,Gottschalk-Herman,1.0,4,1,0,0,23.0,20.0,0.8695652173913043,-0.6000247910929322,20.60002479109293,0.8,-0.06956521739130428
girls,4A,S3,1ea35cd19c8b2286,Macall Weymuller,Biloxi Heights,3.0,4,1,0,0,23.0,20.0,0.8695652173913043,1.1447498835140855,18.855250116485916,0.8,-0.06956521739130428
girls,9A,S2,25b0691c4ef3d010,Essence Trail,Rockridge,2.0,4,1,0,0,23.0,20.0,0.8695652173913043,0.6230025395521674,19.376997460447832,0.8,-0.06956521739130428
boys,1A,S2,eb53614958f33f6e,Samuel Walker,Cassius,1.0,5,1,0,1,31.0,28.0,0.9032258064516129,-0.04950574048178069,28.04950574048178,0.8333333333333334,-0.06989247311827951
girls,Group 1,S2,31aa1461e86e98d7,Everly Eldredge,Irvington,1.0,5,1,0,1,31.0,28.0,0.9032258064516129,-0.49270210316554286,28.49270210316554,0.8333333333333334,-0.06989247311827951
boys,Group 3,S3,305c1365e42961b5,Emmanuel Barnes,Espoo,2.0,5,1,0,1,21.0,19.0,0.9047619047619048,0.4132635307698628,18.586736469230136,0.8333333333333334,-0.0714285714285714
girls,8A,S1,b71d7cd0955ef68c,Taniyah Netter,Plainfield,13.0,3,1,0,0,28.0,23.0,0.8214285714285714,1.7014122136856769,21.29858778631432,0.75,-0.0714285714285714
girls,Group 1,S2,02c33824b5ea711e,Sabrina Noonan,Point Loma,5.0,3,1,0,0,28.0,23.0,0.8214285714285714,-0.7476825037550732,23.747682503755073,0.75,-0.0714285714285714
girls,9A,D2,e94bee0d54698dbf,Irene Strader,Banneker,5.0,3,1,0,0,17.0,14.0,0.8235294117647058,0.3159145168312871,13.684085483168714,0.75,-0.07352941176470584
girls,Group 1,S3,670c9e81975ae1b8,Charlotte Garza,Terrace Park,8.0,3,1,0,0,34.0,28.0,0.8235294117647058,1.2033333503483243,26.796666649651677,0.75,-0.07352941176470584
boys,8A,S2,ada99426283a6cf8,Willie Hill,Bowerstock,3.0,4,1,0,0,32.0,28.0,0.875,-0.6585608652950473,28.658560865295048,0.8,-0.07499999999999996
boys,Group 3,S1,31889298435316d2,James Dunn,Espoo,1.0,4,1,0,0,16.0,14.0,0.875,-0.2088218676029554,14.208821867602955,0.8,-0.07499999999999996
girls,9A,S1,6beacf301f886a5b,Katherine Kuykendall,Jesuit,5.0,4,1,0,0,24.0,21.0,0.875,0.932189971445943,20.067810028554057,0.8,-0.07499999999999996
girls,Group 1,D1,5436d811799c5de1,Cecilia Pope,Vermillion,5.0,4,1,0,0,16.0,14.0,0.875,0.15711107610874986,13.84288892389125,0.8,-0.07499999999999996
boys,3A,S2,4d25591649039a42,Hudson Karczewski,Quarmont,7.0,3,1,0,0,23.0,19.0,0.8260869565217391,-0.003932779741587122,19.003932779741586,0.75,-0.07608695652173914
boys,4A,S2,77857b93328757ed,Gabriel Jensen,J. Jackson,12.0,3,1,0,0,23.0,19.0,0.8260869565217391,0.2534460735304901,18.74655392646951,0.75,-0.07608695652173914
boys,6A,S1,d78fd94747255c99,Wilson Duran,Marigny,5.0,3,1,0,0,23.0,19.0,0.8260869565217391,-0.6308625954892345,19.630862595489234,0.75,-0.07608695652173914
boys,8A,S2,b20d5968b4facf44,Jeremiah Foreman,Plainfield,7.0,3,1,0,0,23.0,19.0,0.8260869565217391,3.459649148274439,15.540350851725561,0.75,-0.07608695652173914
girls,5A,S2,fd99338560a41967,Tatum Barry,Blackpine,9.0,3,1,0,0,23.0,19.0,0.8260869565217391,1.2505598265489892,17.74944017345101,0.75,-0.07608695652173914
girls,8A,S2,130413d3486b1905,Kaela Wood,East Moscow,7.0,3,1,0,0,29.0,24.0,0.8275862068965517,0.6326478018212707,23.36735219817873,0.75,-0.07758620689655171
girls,8A,S2,3145584ff302a48d,Audrey Simmons,Temescal,15.0,3,1,0,0,35.0,29.0,0.8285714285714286,1.616111799521926,27.383888200478076,0.75,-0.07857142857142863
boys,3A,S3,4a8743dd00ea147e,Marcus Horne,California Canyons,1.0,5,1,0,1,23.0,21.0,0.9130434782608695,-0.8429570525394979,21.842957052539496,0.8333333333333334,-0.07971014492753614
girls,5A,S2,14691c30bbee136a,Dorrie Kaptein,Westfield Friends,3.0,5,1,0,1,23.0,21.0,0.9130434782608695,-0.544526066462196,21.544526066462197,0.8333333333333334,-0.07971014492753614
girls,8A,S1,7d4480af15bfedab,Obdulia Urbina,Pacific Gate,3.0,5,1,0,1,23.0,21.0,0.9130434782608695,2.5509649383174353,18.449035061682565,0.8333333333333334,-0.07971014492753614
girls,1A,S3,3624de0127a168c3,Maggie Ecker,Portola-Caverly,4.0,4,1,0,0,25.0,22.0,0.88,1.7785630493778548,20.221436950622145,0.8,-0.07999999999999996
girls,Group 3,S3,2758b06928f1a6d7,Lily Wilson,Saltbush,3.0,4,1,0,0,25.0,22.0,0.88,-0.5475391938110661,22.547539193811065,0.8,-0.07999999999999996
girls,5A,S2,25faf810f1f7d4df,Alejandra O'Brien,Metropolitan Country Day,4.0,4,1,0,0,17.0,15.0,0.8823529411764706,0.15557401536240079,14.8444259846376,0.8,-0.08235294117647052
boys,Group 2,S3,80cd0571a70ebc59,Henry Randolph,Dawkins,3.0,5,1,0,1,24.0,22.0,0.9166666666666666,0.547349370661474,21.452650629338525,0.8333333333333334,-0.08333333333333326
girls,1A,S3,fef5ff61fbcf62f9,Brynlee Lancaster,Banfield Day,2.0,5,1,0,1,12.0,11.0,0.9166666666666666,-0.3314089984410279,11.331408998441027,0.8333333333333334,-0.08333333333333326
girls,Group 1,S1,497422a227ad0b6e,Carmen Soller,St. Teresa,2.0,5,1,0,1,24.0,22.0,0.9166666666666666,-1.0953369681655407,23.09533696816554,0.8333333333333334,-0.08333333333333326
boys,1A,S1,260bc9af136725ba,Kevon Garrity,Silton Ridge,7.0,3,1,0,0,24.0,20.0,0.8333333333333334,1.6180352567562846,18.381964743243714,0.75,-0.08333333333333337
boys,9A,S2,33d4d3e8a6e59291,Christopher Strickler,Mater Dei,5.0,3,1,0,0,30.0,25.0,0.8333333333333334,1.3098246256286634,23.690175374371336,0.75,-0.08333333333333337
boys,Group 1,D1,e37fd3984651814d,Esteban Odriozola,River Plain,8.0,3,1,0,0,18.0,15.0,0.8333333333333334,-0.8419912621673831,15.841991262167383,0.75,-0.08333333333333337
boys,Group 2,S1,62f04ce06ffbced5,Benjamin Lair,Brown,7.0,3,1,0,0,24.0,20.0,0.8333333333333334,2.0882382550438097,17.91176174495619,0.75,-0.08333333333333337
girls,2A,S2,88a0ea857399f4fe,Samantha Cortez,Gottschalk-Herman,8.0,3,1,0,0,18.0,15.0,0.8333333333333334,-1.189677158641386,16.189677158641384,0.75,-0.08333333333333337
girls,3A,S1,60e56038100cc556,Keilani Newcombe,Fort Bardsley,6.0,3,1,0,0,24.0,20.0,0.8333333333333334,-1.2383034946806775,21.23830349468068,0.75,-0.08333333333333337
girls,4A,S3,4426a99efe4bc6b1,Lily Aron,Montelago West,8.0,3,1,0,0,24.0,20.0,0.8333333333333334,0.5874575685747131,19.412542431425287,0.75,-0.08333333333333337
girls,8A,S2,95e4fbab92398ac0,Katherine Caruso,Marshfield Prep,6.0,3,1,0,0,24.0,20.0,0.8333333333333334,-0.46365332453488795,20.46365332453489,0.75,-0.08333333333333337
girls,Group 1,D1,92c21061627bf69f,Zelena Buchanan,Tallulah Central,6.0,3,1,0,0,12.0,10.0,0.8333333333333334,-1.0641558331615681,11.064155833161568,0.75,-0.08333333333333337
girls,Group 1,D1,2fd5487fa7c35f5b,Kaylee Hsu,Monongahela,7.0,3,1,0,0,12.0,10.0,0.8333333333333334,-0.6154025681364801,10.61540256813648,0.75,-0.08333333333333337
girls,Group 2,S3,bbe7fb230bf0ba13,Eliana Shutt,Homeland,12.0,3,1,0,0,18.0,15.0,0.8333333333333334,0.48766928671881593,14.512330713281184,0.75,-0.08333333333333337
girls,Group 3,D1,7a06fef99fa80a2b,Isabella Baker,Ashbrook,5.0,3,1,0,0,12.0,10.0,0.8333333333333334,0.5966992919589404,9.40330070804106,0.75,-0.08333333333333337
girls,3A,S3,c6e24aebdb5321fe,Ella Smith,Ciderhaven,3.0,4,1,0,0,26.0,23.0,0.8846153846153846,1.6994845194330523,21.300515480566947,0.8,-0.08461538461538454
girls,8A,D1,3941da6bee88c7c3,McKinna Burks,Natchitoches,2.0,4,1,0,0,26.0,23.0,0.8846153846153846,2.7609042841802625,20.239095715819737,0.8,-0.08461538461538454
boys,9A,S3,1a082b9505689746,Caleb Ellison,Southridge Christian,6.0,3,1,0,0,31.0,26.0,0.8387096774193549,-0.29786176328293634,26.297861763282935,0.75,-0.08870967741935487
girls,2A,S3,844eca16b16bd304,Coraline Johnson,Meridian Regional,3.0,3,1,0,0,31.0,26.0,0.8387096774193549,2.2760646944795484,23.723935305520452,0.75,-0.08870967741935487
girls,6A,S3,e7f74d79c409a2da,Mikayla Barber,Starfield,5.0,3,1,0,0,31.0,26.0,0.8387096774193549,3.9948928800377144,22.005107119962286,0.75,-0.08870967741935487
boys,8A,D1,8518ba830ed64e74,Cain Ziegler,Tidegate,4.0,4,1,0,0,18.0,16.0,0.8888888888888888,-0.16015424970951964,16.16015424970952,0.8,-0.0888888888888888
girls,1A,S2,161f2b72039f68a0,Willow Schober,Joseph,3.0,4,1,0,0,27.0,24.0,0.8888888888888888,-0.7631161178250776,24.763116117825078,0.8,-0.0888888888888888
boys,5A,S3,0f8d1a151856ba49,Aydan Reinbold,Star City,1.0,5,1,0,1,26.0,24.0,0.9230769230769231,-0.10808815897430635,24.108088158974308,0.8333333333333334,-0.08974358974358976
boys,Group 2,D1,3043e6669e4caeab,Walker Elmore,Pacific Friends,1.0,5,1,0,1,26.0,24.0,0.9230769230769231,2.1607954116911205,21.83920458830888,0.8333333333333334,-0.08974358974358976
girls,3A,S1,069c8799a34d70f5,Carol Nagaoka,California Canyons,1.0,5,1,0,1,13.0,12.0,0.9230769230769231,-0.21414915401743595,12.214149154017436,0.8333333333333334,-0.08974358974358976
boys,1A,S1,2a28155606060cac,Lorenzo Craig,Cassius,4.0,3,1,0,0,25.0,21.0,0.84,2.6005413370781882,18.399458662921813,0.75,-0.08999999999999997
boys,7A,S2,b164cc785df1a041,Rayden Wu,Deaconsburg,6.0,3,1,0,0,25.0,21.0,0.84,-0.7020713357857918,21.702071335785792,0.75,-0.08999999999999997
girls,1A,S2,9f1d29c29c0d0b9d,Addison Jones,Klickitat,5.0,3,1,0,0,25.0,21.0,0.84,-0.745376112300762,21.74537611230076,0.75,-0.08999999999999997
girls,9A,S2,f76bacfcb132ba86,Solè Stuckey,Southridge Christian,5.0,3,1,0,0,25.0,21.0,0.84,-1.4210012520588338,22.421001252058833,0.75,-0.08999999999999997
girls,Group 3,S2,d0fbc105f73eda2b,Kayla Longo,Doyleville Union,10.0,3,1,0,0,25.0,21.0,0.84,1.009629525115952,19.99037047488405,0.75,-0.08999999999999997
girls,4A,S1,1d916aefb41883b1,Kennedy Flores,Walter-Kenny,1.0,4,1,0,0,37.0,33.0,0.8918918918918919,-0.8077587783779728,33.80775877837797,0.8,-0.09189189189189184
girls,7A,S1,42ca076042c2e9c5,Sophia Bennett,Deaconsburg,8.0,3,1,0,0,19.0,16.0,0.8421052631578947,0.305651023872234,15.694348976127767,0.75,-0.09210526315789469
girls,9A,S1,e244af6c9ed64adb,Adriana Mcintyre,Southridge Christian,6.0,3,1,0,0,19.0,16.0,0.8421052631578947,0.18428022257163545,15.815719777428365,0.75,-0.09210526315789469
boys,9A,S1,3a3d7a7f8fc9df5f,Kaiden White,Southridge Christian,5.0,4,1,0,0,28.0,25.0,0.8928571428571429,0.3528903917929662,24.647109608207035,0.8,-0.09285714285714286
girls,Group 1,S2,d1dd275d62a66831,Jimena Carrell,Monongahela,4.0,4,1,0,0,28.0,25.0,0.8928571428571429,0.7815902001394109,24.218409799860588,0.8,-0.09285714285714286
boys,1A,S3,abf160b1a6eb640a,Cameron Wilson,Los Remolinos,4.0,4,1,0,0,19.0,17.0,0.8947368421052632,0.7944039712447389,16.20559602875526,0.8,-0.09473684210526312
girls,4A,S3,302f8f5c6b950178,Scarlett Irons,Gagarin,2.0,5,1,0,1,14.0,13.0,0.9285714285714286,-0.03901728789198333,13.039017287891983,0.8333333333333334,-0.09523809523809523
boys,6A,D1,a00f598bbb17e650,Brandon Ramsdell,Carrollton,7.0,3,1,0,0,13.0,11.0,0.8461538461538461,-0.3874981228400588,11.387498122840059,0.75,-0.09615384615384615
boys,8A,S1,cb2418d7ba99cba4,Lex Stamps,Marshfield Prep,7.0,3,1,0,0,26.0,22.0,0.8461538461538461,1.0819753855079621,20.918024614492037,0.75,-0.09615384615384615
boys,Group 1,D1,c3a49e6fe510a195,Brock Murray,Goodman,6.0,3,1,0,0,13.0,11.0,0.8461538461538461,-0.07039033682166118,11.070390336821662,0.75,-0.09615384615384615
girls,7A,S1,b99606eb2147d956,Mila Olson,Clinton,9.0,3,1,0,0,26.0,22.0,0.8461538461538461,0.7820964201667358,21.217903579833266,0.75,-0.09615384615384615
girls,7A,S2,8a09447f49d67e47,Mia Horton,Orchard Union,6.0,3,1,0,0,26.0,22.0,0.8461538461538461,0.19240835718580906,21.80759164281419,0.75,-0.09615384615384615
girls,9A,D1,f95888988bd8d0fe,Hye-ji Chu,Southridge Christian,10.0,3,1,0,0,13.0,11.0,0.8461538461538461,0.9624580811388928,10.037541918861107,0.75,-0.09615384615384615
girls,9A,S3,50c314e6c9e9e4ce,Alexis Rainey,Southridge Christian,7.0,3,1,0,0,26.0,22.0,0.8461538461538461,0.8835441161509849,21.116455883849014,0.75,-0.09615384615384615
boys,6A,S3,bcd5b8a63be0dea6,Oscar Hernandez,Marigny,3.0,4,1,0,0,29.0,26.0,0.896551724137931,0.6072839125544139,25.392716087445585,0.8,-0.096551724137931
girls,Group 2,S3,efffc184080d8530,Lillian Vaccaro,Toussaint,3.0,4,1,0,0,29.0,26.0,0.896551724137931,0.7300615652146814,25.269938434785317,0.8,-0.096551724137931
boys,5A,S2,0c4c4440959bcf44,Johan Zanutto,Pendleton,6.0,4,1,0,0,20.0,18.0,0.9,4.964620572483014,13.035379427516986,0.8,-0.09999999999999998
boys,Group 3,S2,a8abcdcc6fec67e8,Elias Rodriguez,Raft County Catholic,5.0,4,1,0,0,20.0,18.0,0.9,0.0010976273175481444,17.99890237268245,0.8,-0.09999999999999998
boys,Group 3,S3,06b16d6d1f57f9c1,Rahman Hajsafi,Saltbush,4.0,4,1,0,0,20.0,18.0,0.9,1.0850325755644197,16.91496742443558,0.8,-0.09999999999999998
girls,3A,S2,b293edab9a11483a,Eve Villarreal,Ciderhaven,3.0,4,1,0,0,20.0,18.0,0.9,-0.1742669866016262,18.174266986601626,0.8,-0.09999999999999998
girls,9A,D1,56206715749cb6d4,Emilia Walsh,De La Salle,3.0,4,1,0,0,10.0,9.0,0.9,-0.2735757437465638,9.273575743746564,0.8,-0.09999999999999998
boys,8A,S3,cdc59fddf52107fe,Landyn Uiagalelei,Asteroid City,9.0,3,1,0,0,20.0,17.0,0.85,0.3956012149368281,16.60439878506317,0.75,-0.09999999999999998
girls,4A,S2,91732e6510aae7d3,Sarah You,Montelago West,8.0,3,1,0,0,20.0,17.0,0.85,1.194820755437932,15.805179244562067,0.75,-0.09999999999999998
boys,7A,S1,4e24246435375eb0,Ciaran Irvin,Veles Harbor,5.0,3,1,0,0,27.0,23.0,0.8518518518518519,1.4554927090005059,21.544507290999494,0.75,-0.10185185185185186
boys,8A,S1,6b80332b2b183ff3,Tamatoa Hellstrom,Bowerstock,5.0,3,1,0,0,27.0,23.0,0.8518518518518519,0.2548056295564628,22.74519437044354,0.75,-0.10185185185185186
girls,1A,S3,c5be5330c7189909,Chloe Eastburn,Silton Ridge,3.0,3,1,0,0,27.0,23.0,0.8518518518518519,0.3632373993132676,22.636762600686733,0.75,-0.10185185185185186
boys,9A,S3,2910565fbfabfda6,Gustave Pace-Wilson,Jesuit,5.0,4,1,0,0,31.0,28.0,0.9032258064516129,1.5610145907171127,26.43898540928289,0.8,-0.10322580645161283
girls,7A,S1,8165e692ed0dcf4f,Gianna Eskew,Evans Larsen Day,1.0,4,1,0,0,31.0,28.0,0.9032258064516129,0.3984514101815366,27.601548589818464,0.8,-0.10322580645161283
girls,2A,S2,171abe64c078cf81,Madison Kim,Seamus Town,4.0,4,1,0,0,21.0,19.0,0.9047619047619048,-0.6602141469672427,19.660214146967242,0.8,-0.10476190476190472
boys,5A,S1,3ef088b09a1f3a12,Alexander Hurdle,Clover,5.0,3,1,0,0,21.0,18.0,0.8571428571428571,0.9094035853995914,17.09059641460041,0.75,-0.1071428571428571
boys,9A,D1,07890eda18c3af52,Devon Hepner,Banneker,6.0,3,1,0,0,14.0,12.0,0.8571428571428571,1.40255356003057,10.59744643996943,0.75,-0.1071428571428571
boys,9A,D1,eb4d970d5c4397e8,Kraigg Cádiz,Mater Dei,16.0,3,1,0,0,14.0,12.0,0.8571428571428571,1.6410720085924326,10.358927991407567,0.75,-0.1071428571428571
girls,3A,D1,3ec9c02d9bc61e76,Lydia Nordby,Goldbank County,5.0,3,1,0,0,14.0,12.0,0.8571428571428571,-0.020432474345843277,12.020432474345844,0.75,-0.1071428571428571
girls,3A,D1,a27c35039906cebc,Kristen Aoki,Veles Park,6.0,3,1,0,0,14.0,12.0,0.8571428571428571,0.11248226956313967,11.88751773043686,0.75,-0.1071428571428571
girls,8A,S1,0652237ba61b9bf8,Claudia Kinnear,Tidegate,4.0,3,1,0,0,21.0,18.0,0.8571428571428571,-0.10681270958930511,18.106812709589306,0.75,-0.1071428571428571
girls,8A,S1,5d7fb4cf3421af80,Gianna Francis,Minnesota City,8.0,3,1,0,0,35.0,30.0,0.8571428571428571,-0.0072068183952543885,30.007206818395254,0.75,-0.1071428571428571
girls,Group 1,S1,a1dbee388adff1cc,Sophia Edlund,Monongahela,5.0,3,1,0,0,21.0,18.0,0.8571428571428571,-0.6471782915105329,18.64717829151053,0.75,-0.1071428571428571
girls,Group 2,S1,8155775510aae228,Fortunata Figueroa,Empire,6.0,3,1,0,0,21.0,18.0,0.8571428571428571,-1.136984336984302,19.136984336984302,0.75,-0.1071428571428571
girls,2A,S3,c0f173106e17b5c6,Eleanor Little,Gottschalk-Herman,7.0,5,1,0,1,17.0,16.0,0.9411764705882353,0.41962353031415167,15.580376469685849,0.8333333333333334,-0.10784313725490191
boys,1A,S3,d538472720a4bd85,Elliot Schneiderman,Klickitat,7.0,4,1,0,0,22.0,20.0,0.9090909090909091,1.5355585485483472,18.464441451451652,0.8,-0.10909090909090902
boys,3A,S1,6d62b82a39505b41,Jeremy Bian,California Canyons,1.0,4,1,0,0,33.0,30.0,0.9090909090909091,0.450564996582804,29.549435003417194,0.8,-0.10909090909090902
boys,4A,S2,0503cac4424c76ab,Logan Abbas,Port Veles Episcopal,3.0,4,1,0,0,22.0,20.0,0.9090909090909091,-0.19098211734971604,20.190982117349716,0.8,-0.10909090909090902
boys,7A,S1,3459ab910f55e143,Forest Garland,Baptist,2.0,4,1,0,1,22.0,20.0,0.9090909090909091,-0.21796661520514038,20.21796661520514,0.8,-0.10909090909090902
boys,9A,D1,7e8801e85e81a69b,Turner Brzykcy,Friendship City,13.0,4,1,0,0,11.0,10.0,0.9090909090909091,1.8021663127351926,8.197833687264808,0.8,-0.10909090909090902
girls,1A,D1,11822be684c46b21,Ayesha Mirza,Joseph,3.0,4,1,0,0,22.0,20.0,0.9090909090909091,0.37122392892260403,19.628776071077397,0.8,-0.10909090909090902
girls,3A,S1,30ce4939974ed51f,Norah Ryan,Sinkford,4.0,4,1,0,0,22.0,20.0,0.9090909090909091,0.5456062319138806,19.45439376808612,0.8,-0.10909090909090902
girls,5A,S3,d946d780f8604c81,Aaliyah Pearson,Blackpine,6.0,4,1,0,0,22.0,20.0,0.9090909090909091,0.7668056626106006,19.2331943373894,0.8,-0.10909090909090902
girls,Group 1,D1,834b80564b7d5048,Vivienne Williams,Vermillion,5.0,4,1,0,0,11.0,10.0,0.9090909090909091,1.2213861061834084,8.778613893816592,0.8,-0.10909090909090902
girls,Group 1,S1,d4b8256916693071,Nadia Rojas,River Plain,4.0,4,1,0,0,22.0,20.0,0.9090909090909091,-0.027494511417709755,20.02749451141771,0.8,-0.10909090909090902
girls,7A,S3,7422342cd6327321,Amelia Keyes,Romero-Finniski,3.0,5,1,0,1,18.0,17.0,0.9444444444444444,0.8139774323438154,16.186022567656185,0.8333333333333334,-0.11111111111111105
boys,Group 2,S2,8c8e0eb8a347a524,Dominic Joyce,Brown,6.0,3,1,0,0,29.0,25.0,0.8620689655172413,1.8581491532924903,23.14185084670751,0.75,-0.11206896551724133
girls,2A,S2,d75428d0e3888428,Lise Desrosiers,Cherry Hill North,7.0,3,1,0,0,29.0,25.0,0.8620689655172413,3.658348023573629,21.34165197642637,0.75,-0.11206896551724133
girls,Group 3,S2,fda1d0661e30b1d3,Lily Ross,Mirage Crossing,3.0,4,1,0,0,23.0,21.0,0.9130434782608695,-0.515779685800144,21.515779685800144,0.8,-0.11304347826086947
boys,3A,S1,ce1d9280757ce874,Wesley Rowland,Barclay,7.0,3,1,0,0,22.0,19.0,0.8636363636363636,1.198131345020928,17.80186865497907,0.75,-0.11363636363636365
boys,7A,S2,c71318ae4a60be17,Ethan Stevenson,Bellarmine Prep,8.0,3,1,0,0,22.0,19.0,0.8636363636363636,1.497040159669599,17.5029598403304,0.75,-0.11363636363636365
