gender,date,dual_id,phase,slot,program_id,opp_program_id,player_id,opp_id,rating,opp_rating,win,p,score,wae,gap,name,opp_name,grade,opp_grade,style,opp_style,program_name,group,opp_program_name,opp_group,pair_key
boys,2086-08-28,jhdual:b075dea840474e07,regular,S1,Puerto Alma|boys,Sutter Basin|boys,552b40370cf52164,884c823e3162a858,75.0,76.0,1,0.543508351231976,"6-3, 4-6, 6-2",0.45649164876802395,-1.0,Aidan West,Jonathan Cannon,10,12,serve_first,counterpuncher,Puerto Alma,2A,Sutter Basin,2A,552b40370cf52164|884c823e3162a858
boys,2086-08-09,jhdual:b2c4b16361224fd2,early,S1,Puerto Gallego|boys,Puerto de los Reyes School of Commerce|boys,3b96ddad65e92fcf,37acb1865f4e96d1,40.0,41.0,1,0.543508351231976,"7-6, 6-4",0.45649164876802395,-1.0,Marco Petković,Quinn Roberts,10,12,counterpuncher,aggressive_baseliner,Puerto Gallego,6A,Reyes Landing,7A,37acb1865f4e96d1|3b96ddad65e92fcf
boys,2086-08-20,jhdual:58e667b8f3af9eef,regular,S3,Prune Springs|boys,Cottonrock Point|boys,e846efcf659b7ecf,9d863fc23381cdc2,42.0,43.0,1,0.543508351231976,"4-6, 7-6, 7-6",0.45649164876802395,-1.0,Daniel Teel,Kael Sims,10,11,serve_first,balanced,Prune Springs,4A,Cottonrock Point,4A,9d863fc23381cdc2|e846efcf659b7ecf
boys,2086-08-24,jhdual:8d210146cd0a948b,regular,S2,Basalt Prairie Union|boys,Kelview Union|boys,6d6e6cf1a048d342,16b1e8303f3f5643,50.0,51.0,1,0.543508351231976,"6-2, 6-3",0.45649164876802395,-1.0,Heath Boswell,Brayden Navarro,9,12,balanced,counterpuncher,Prairie,Group 3,Iisalmi Union,Group 3,16b1e8303f3f5643|6d6e6cf1a048d342
boys,2086-08-15,jhdual:394913be4437140d,regular,S3,Lyle High|boys,Glenwood High|boys,f78e8c31a9e22123,c8d2d6bf2ec254d2,61.0,62.0,1,0.39219738780052993,"5-7, 3-6",0.6078026121994701,-1.0,Randy Johnson,Ethan Meng,12,11,serve_first,counterpuncher,Lyle,1A,Glenwood,1A,c8d2d6bf2ec254d2|f78e8c31a9e22123
boys,2086-09-14,jhdual:162c08aa080f6760,regular,S2,Edith Ward|boys,Barclay Golden Gate|boys,349690446d39dc80,c3cf225521a8d848,62.0,63.0,1,0.39219738780052993,"4-6, 7-6, 4-6",0.6078026121994701,-1.0,Noah Mehta,Jackson Reynolds,12,11,serve_first,serve_and_volley,Central West End,5A,Gate City,5A,349690446d39dc80|c3cf225521a8d848
boys,2086-08-21,jhdual:3f2766e188e91d0a,regular,S1,Prune Siding|boys,Mission Ridge|boys,1dc4dc2a5473b8e9,174eb938449dfe1a,77.0,78.0,1,0.543508351231976,"6-2, 6-4",0.45649164876802395,-1.0,Sebastian Flores,Yi-hsuan Shih,11,11,pusher,counterpuncher,Prunedale,2A,Mission Ridge,2A,174eb938449dfe1a|1dc4dc2a5473b8e9
boys,2086-08-26,jhdual:6cc64254337d3736,regular,S2,Prune Siding|boys,Annie Springs|boys,587e4eb123afc815,847f2ee56d702651,59.0,60.0,1,0.543508351231976,"6-4, 6-2",0.45649164876802395,-1.0,Gabriel Motoi,Luis Day,11,11,aggressive_baseliner,serve_and_volley,Prunedale,2A,Annie Springs,2A,587e4eb123afc815|847f2ee56d702651
girls,2086-03-22,jhdual:1d57d774b69d86eb,regular,S2,Huckle Butte|girls,Tungsten Reach|girls,6b8eaa72b157ff0a,22a84db5e32f5ab3,50.0,51.0,1,0.5389908641171971,"6-3, 6-1",0.4610091358828029,-1.0,Jakayla Rogers,Rosario Aydelotte,11,12,balanced,aggressive_baseliner,Huckle Butte,Group 3,Tungsten,Group 3,22a84db5e32f5ab3|6b8eaa72b157ff0a
girls,2086-04-23,jhdual:86dcd0f55ff0f680,regular,S1,Barley Gap|girls,Ransom Spur|girls,ce2b0e1ad385cdeb,551db8600927dd2a,51.0,52.0,1,0.3958416547735202,"7-5, 0-6, 2-6",0.6041583452264798,-1.0,Natalie Lewis,Paisley Morris,10,12,aggressive_baseliner,all_court,Barley Gap,1A,Río Seco,2A,551db8600927dd2a|ce2b0e1ad385cdeb
girls,2086-03-05,jhdual:b6dfb6e4dcacbe71,early,S3,Petra Bianchi|girls,Rye|girls,f707514a4c0e74e0,3cd96aff467db3e5,29.0,30.0,1,0.3958416547735202,"6-4, 2-6, 6-7",0.6041583452264798,-1.0,Maija Reath,Ariana McGregor,12,9,aggressive_baseliner,aggressive_baseliner,Perryville,6A,Rye,5A,3cd96aff467db3e5|f707514a4c0e74e0
girls,2086-04-13,jhdual:28ed63857bda87b5,regular,S1,Dovetail|girls,Oscar Michaeux|girls,ed7cfa31031053d7,23e0a11c56f288aa,51.0,52.0,1,0.5389908641171971,"6-7, 7-6, 6-4",0.4610091358828029,-1.0,Natalie Herrera,Alayna Branstetter,11,12,serve_first,serve_first,Dovetail,Group 3,Michaeux,Group 3,23e0a11c56f288aa|ed7cfa31031053d7
girls,2086-03-09,jhdual:b166f4ccf8abeb7d,regular,S1,Archbishop Doyle Prep|girls,Viktor Antonov|girls,c5646adaa29d34ff,19aa40430d42bc1c,41.0,42.0,1,0.5389908641171971,"6-4, 2-6, 6-2",0.4610091358828029,-1.0,Jane Capasso,Izabella Franklin,12,10,aggressive_baseliner,counterpuncher,Doyle,6A,Verrettes,6A,19aa40430d42bc1c|c5646adaa29d34ff
boys,2086-09-14,jhdual:f7734041b503498d,regular,S2,Andrés Ibarra|boys,Rock Springs High|boys,404ad083dc768296,791b98f298396a8b,76.0,77.0,1,0.543508351231976,"3-6, 6-2, 6-1",0.45649164876802395,-1.0,Levi Woodson,Davion Armstrong,12,10,all_court,serve_and_volley,Monongahela,Group 1,Rock Springs,Group 1,404ad083dc768296|791b98f298396a8b
girls,2086-04-26,jhdual:ca62564eba12dcf7,regular,S3,Spring Harvest|girls,Wyoming Valley|girls,98f43ac44bcfc6a8,51e5dc04717b8dc7,70.0,71.0,1,0.5389908641171971,"6-4, 6-4",0.4610091358828029,-1.0,Emma Zylstra,Teagan Wade,12,11,serve_first,balanced,Spring Harvest,Group 2,Wyoming Valley,Group 2,51e5dc04717b8dc7|98f43ac44bcfc6a8
girls,2086-03-30,jhdual:a04fc6a18e828732,regular,S3,Summervale Northwest|girls,Xabier Arregui|girls,36bceb5cdbc6332d,43515acb2341d9ea,62.0,63.0,1,0.5389908641171971,"6-4, 6-1",0.4610091358828029,-1.0,Yaretzi Wright,Jana Berger,10,11,serve_and_volley,all_court,Star Hollow,3A,Sinkford,3A,36bceb5cdbc6332d|43515acb2341d9ea
girls,2086-04-25,jhdual:fa3928ebca7b0f3d,regular,S2,Herbert Hoover|girls,Three Saints|girls,5f66d2cf8eda44fb,32619425af2c6112,51.0,52.0,1,0.5389908641171971,"6-4, 5-7, 6-1",0.4610091358828029,-1.0,Ava Joseph,Zoey Kushner,12,12,counterpuncher,aggressive_baseliner,Hoover,4A,Three Saints,4A,32619425af2c6112|5f66d2cf8eda44fb
boys,2086-08-08,jhdual:1b2c9292fe571f71,early,S5,Glenwood High|boys,Pine Siding|boys,6ac1717a085e4b21,ab5b1b9ec8231ead,46.0,47.0,1,0.39219738780052993,"6-3, 5-7, 4-6",0.6078026121994701,-1.0,Maximiliano Parisi,Ernesto Ostrander,9,10,junkballer,all_court,Glenwood,1A,Pine,1A,6ac1717a085e4b21|ab5b1b9ec8231ead
girls,2086-04-05,jhdual:b1e82adcd75ca409,showcase_tiered,S4,Manuel Cordero|girls,Calvary Chapel Ditch Fork|girls,bd531019c13b5390,1628a4dcfcfa47fd,61.0,62.0,1,0.5389908641171971,"2-6, 6-4, 7-5",0.4610091358828029,-1.0,Hailey Cline,Mallory Prater,11,10,pusher,balanced,Sotomayor,4A,Cassius,1A,1628a4dcfcfa47fd|bd531019c13b5390
girls,2086-04-13,jhdual:6bc7e4f065648a63,regular,S3,South Wheeler|girls,Depot High North|girls,e715a9f58f6b9241,7859a21a4e91e742,53.0,54.0,1,0.5389908641171971,"6-4, 7-5",0.4610091358828029,-1.0,Madison Walsh,Alegria Torres,10,12,pusher,counterpuncher,South Wheeler,Group 1,Natchez,Group 1,7859a21a4e91e742|e715a9f58f6b9241
girls,2086-04-29,jhdual:d5410def7d6b2116,regular,S1,Spring Harvest|girls,Jackson Hole High|girls,cbcc12ea66098e31,0d5faef71781d145,81.0,82.0,1,0.5389908641171971,"3-6, 6-3, 6-1",0.4610091358828029,-1.0,Nourhane Bennani,Harper O'Neal,12,12,all_court,aggressive_baseliner,Spring Harvest,Group 2,Jackson Hole,Group 1,0d5faef71781d145|cbcc12ea66098e31
girls,2086-03-29,jhdual:b88c6eeffad80506,regular,S3,Canal View|girls,Orchard Gate North|girls,3582afb8dc4b245e,3a924f8e7ee2320d,59.0,60.0,1,0.5389908641171971,"4-6, 6-3, 6-3",0.4610091358828029,-1.0,Victoria Fox,Cindy Giron,10,10,balanced,balanced,Springfield,6A,Bois Neuf,6A,3582afb8dc4b245e|3a924f8e7ee2320d
girls,2086-03-13,jhdual:b293c9a63bc2fc13,early,S4,St. Teresa High School|girls,Stagewater County High|girls,134f2b253fc8c54f,c90bc106cb0fc1d9,54.0,55.0,1,0.5389908641171971,"7-5, 6-2",0.4610091358828029,-1.0,Myra Brown,Rebecca Fajardo,12,12,serve_first,balanced,St. Teresa,Group 1,Wong,Group 2,134f2b253fc8c54f|c90bc106cb0fc1d9
girls,2086-03-28,jhdual:e064ea7d359e7a59,regular,S3,Beatriz Salcedo|girls,Stone Springs|girls,e26b943da37e2343,21fc78497d79d8d5,41.0,42.0,1,0.5389908641171971,"7-6, 6-2",0.4610091358828029,-1.0,Gianna McCormick,Sarah Matney,12,12,serve_first,serve_first,Spring Branch,Group 1,Simmons,Group 1,21fc78497d79d8d5|e26b943da37e2343
boys,2086-10-17,jhdual:520b2da1cceb033f,state,S2,Henrik Keller|boys,Elena Petrov|boys,4c336623d0b3067a,69e8a4f18ecec880,62.0,63.0,1,0.543508351231976,"6-3, 2-6, 6-4",0.45649164876802395,-1.0,Tripp Bowen,Michael Salmon,12,12,counterpuncher,aggressive_baseliner,W.H. Harrison,9A,Talladega,9A,4c336623d0b3067a|69e8a4f18ecec880
girls,2086-05-16,jhdual:f5c137b853dcc1e6,divisional,S2,Petra Jansen|girls,Svenja Bianchi|girls,7a22894c0a06b6a5,dfd1c910cfa78c63,74.0,75.0,1,0.5389908641171971,"6-2, 4-6, 6-4",0.4610091358828029,-1.0,Diana Taylor,Avery Flournoy,10,10,counterpuncher,balanced,Southern Pacific Tech,9A,Tamarack,9A,7a22894c0a06b6a5|dfd1c910cfa78c63
girls,2086-05-13,jhdual:5dbf5dc761936d71,epiregional,S1,Southridge Christian|girls,Astrid Ricci|girls,e244af6c9ed64adb,6beacf301f886a5b,96.0,97.0,1,0.5389908641171971,"7-5, 6-1",0.4610091358828029,-1.0,Adriana Mcintyre,Katherine Kuykendall,11,12,counterpuncher,counterpuncher,Southridge Christian,9A,Jesuit,9A,6beacf301f886a5b|e244af6c9ed64adb
girls,2086-05-24,jhdual:d0c19f28a5e8ff8d,state,S3,Southridge Christian|girls,Nikolai Orlov|girls,50c314e6c9e9e4ce,7e74b95506f8cce1,82.0,83.0,1,0.5389908641171971,"6-4, 6-2",0.4610091358828029,-1.0,Alexis Rainey,Ana Galvan,11,10,balanced,balanced,Southridge Christian,9A,Mater Dei,9A,50c314e6c9e9e4ce|7e74b95506f8cce1
boys,2086-09-17,jhdual:e080a704b8c020aa,regular,S1,Tunnel Diggings|boys,Harry Truman|boys,72e70b242678b20e,fb6de7e79923df1e,64.0,65.0,1,0.39219738780052993,"3-6, 6-2, 6-7",0.6078026121994701,-1.0,Ellis Eiland,Amir Walker,12,11,balanced,counterpuncher,Tunnel Diggings,4A,Truman,4A,72e70b242678b20e|fb6de7e79923df1e
boys,2086-10-08,jhdual:c1db100a186ee8ef,super_regional,S2,Elena Petrenko|boys,I-50 Technical North|boys,e5989242863e2f1f,68bf3c53dbe5c8d2,66.0,67.0,1,0.543508351231976,"6-4, 6-4",0.45649164876802395,-1.0,Mekhi Benzschawel,John Gavin,12,10,aggressive_baseliner,counterpuncher,Kingsway,Group 1,Tuscarora,Group 1,68bf3c53dbe5c8d2|e5989242863e2f1f
girls,2086-05-08,jhdual:2dd75f9ec801098f,ward,S1,Central Christian|girls,Wolf Gap|girls,975ea7ffe18f9c2d,e808de52a6dc39a1,68.0,69.0,1,0.3958416547735202,"1-6, 3-6",0.6041583452264798,-1.0,Abigail Lucas,Alexa Hess,12,12,serve_first,aggressive_baseliner,Winter Valley,3A,Corey Canyon,3A,975ea7ffe18f9c2d|e808de52a6dc39a1
girls,2086-04-16,jhdual:86722b39ce1f4057,regular,S1,San Tomás|girls,Cortland|girls,673c8c5416e3d5e3,e0d40bf0aeb0afef,69.0,70.0,1,0.3958416547735202,"3-6, 2-6",0.6041583452264798,-1.0,Ruth Elliott,Sachia Curry,11,12,all_court,aggressive_baseliner,San Tomás,9A,Cortland,9A,673c8c5416e3d5e3|e0d40bf0aeb0afef
girls,2086-03-20,jhdual:457292d167e817d2,regular,S3,Eatonville Central|girls,Covenant Christian|girls,aff6730f10408a31,943ce7dbbaa0d66a,42.0,43.0,1,0.3958416547735202,"6-4, 2-6, 3-6",0.6041583452264798,-1.0,Lily Robles,Bailey Stevens,11,12,junkballer,counterpuncher,Eatonville,Group 3,Covenant Christian,Group 3,943ce7dbbaa0d66a|aff6730f10408a31
girls,2086-03-15,jhdual:d268525eccfdc49f,regular,S3,Elena Mendoza North|girls,Aldecoa Academy of Arts and Letters|girls,49e0d7760fe18bd5,ef4cf3209a057ed5,46.0,47.0,1,0.3958416547735202,"3-6, 7-6, 4-6",0.6041583452264798,-1.0,Ansley Crudup,Sung-hee Ban,11,9,all_court,counterpuncher,Cahaba,Group 1,Coyote Springs,Group 1,49e0d7760fe18bd5|ef4cf3209a057ed5
girls,2086-03-04,jhdual:542b578a71f23f64,early,S4,St. Casimir Preparatory|girls,Costa Verde|girls,f7a35fd2265d078d,f3cd3953b249c2d6,53.0,54.0,1,0.3958416547735202,"3-6, 4-6",0.6041583452264798,-1.0,Scarlett Schoenherr,Sydney Le,12,11,balanced,all_court,Brightwater,5A,Costa Verde,4A,f3cd3953b249c2d6|f7a35fd2265d078d
boys,2086-08-07,jhdual:0b72c77d58c812be,early,S1,Galina Markov|boys,Ukiah High|boys,b4e86c380758e64c,9b423f76d358994f,73.0,74.0,1,0.39219738780052993,"2-6, 5-7",0.6078026121994701,-1.0,Miles Herrington,Rômulo Oliveira,10,11,junkballer,counterpuncher,Monroe,9A,Ukiah,8A,9b423f76d358994f|b4e86c380758e64c
boys,2086-08-12,jhdual:4fc763936fe0cf1a,early,S5,St. Sebastian Prep|boys,Tunnel Diggings|boys,89a017e9ff9af992,e679ba3b5aebfd28,54.0,55.0,1,0.39219738780052993,"3-6, 6-1, 2-6",0.6078026121994701,-1.0,Theodore Lanza,Mustapha Ghazali,12,10,all_court,counterpuncher,St. Sebastian Prep,3A,Tunnel Diggings,4A,89a017e9ff9af992|e679ba3b5aebfd28
boys,2086-08-21,jhdual:0bbd6c34455398b2,regular,S3,Martin Luther|boys,Grace Christian|boys,29bb9f1474c410d0,b4936f2165b57cd0,44.0,45.0,1,0.543508351231976,"3-6, 6-3, 7-5",0.45649164876802395,-1.0,Adam Riley,Alexander Brooks,11,11,aggressive_baseliner,counterpuncher,King,1A,Grace Christian,1A,29bb9f1474c410d0|b4936f2165b57cd0
boys,2086-08-09,jhdual:f31a177161ec388c,early,S3,Laketown Regional|boys,Utah|boys,be0e7761086711dd,a3309d505a037cf1,53.0,54.0,1,0.39219738780052993,"6-7, 4-6",0.6078026121994701,-1.0,Silas Reyes,Gavin Deitch,12,10,aggressive_baseliner,balanced,Laketown Regional,Group 2,Utah,Group 1,a3309d505a037cf1|be0e7761086711dd
boys,2086-09-07,jhdual:a1c4ff49e9a42201,regular,S2,Gwendolyn Brooks|boys,Ukiah High|boys,89f93a94cb0fe0fe,11680e872dfbf28f,67.0,68.0,1,0.39219738780052993,"1-6, 4-6",0.6078026121994701,-1.0,Jose Wilson,Aiden Horton,12,10,serve_first,pusher,Brooks,8A,Ukiah,8A,11680e872dfbf28f|89f93a94cb0fe0fe
boys,2086-08-24,jhdual:de6ba06650fcc2dd,regular,S2,Viktor Antonov|boys,José Martí|boys,854ba208354ce8c9,720022e692e8be0e,51.0,52.0,1,0.39219738780052993,"5-7, 6-3, 5-7",0.6078026121994701,-1.0,Emanuel Burnett,Lake Hamsley,12,12,serve_first,all_court,Verrettes,6A,Trois Ilets,7A,720022e692e8be0e|854ba208354ce8c9
girls,2086-03-11,jhdual:5466f69bab895535,regular,S2,Nerea Urrutia|girls,Huckle Butte|girls,a6231f5e54e4d936,6b8eaa72b157ff0a,49.0,50.0,1,0.5389908641171971,"4-6, 6-4, 6-4",0.4610091358828029,-1.0,Camila Mayfield,Jakayla Rogers,10,11,counterpuncher,balanced,Blue Valley,Group 3,Huckle Butte,Group 3,6b8eaa72b157ff0a|a6231f5e54e4d936
girls,2086-04-12,jhdual:8d8d11001f583ff7,regular,S2,Oksana Romanov|girls,Puerto de los Reyes|girls,63cbafdd084d3b8f,53d0fd2d9c675a48,51.0,52.0,1,0.5389908641171971,"5-7, 6-4, 7-5",0.4610091358828029,-1.0,Ava McCarver,Aria Wang,9,9,serve_and_volley,balanced,Archbishop Gregory,8A,Puerto de los Reyes,8A,53d0fd2d9c675a48|63cbafdd084d3b8f
girls,2086-03-05,jhdual:782c8b0b91e56031,early,S2,Rilland|girls,Weller Regional|girls,88787ec3bd4fb038,1ef6ad654adb5ff5,69.0,70.0,1,0.5389908641171971,"6-2, 6-3",0.4610091358828029,-1.0,Naomi Sayles,Summer Robeson,12,10,counterpuncher,aggressive_baseliner,Rilland,Group 3,Yandell,Group 3,1ef6ad654adb5ff5|88787ec3bd4fb038
boys,2086-09-13,jhdual:84bf0d763c9695bf,regular,S3,Elmburg|boys,Trout Lake|boys,3ee6ccfe8c7e3f6b,bb806a3536223c82,49.0,50.0,1,0.39219738780052993,"3-6, 7-6, 3-6",0.6078026121994701,-1.0,Justin Dale,Gage Wall,12,10,balanced,aggressive_baseliner,Mt Jacqueline,1A,Trout Lake,1A,3ee6ccfe8c7e3f6b|bb806a3536223c82
girls,2086-04-12,jhdual:9d495988a00f1fab,regular,S1,Huckle Butte|girls,Silver Lake|girls,3e96d3dc49531cc5,29b985fc77a25a47,55.0,56.0,1,0.5389908641171971,"6-2, 6-3",0.4610091358828029,-1.0,Wanda Stark,Jordyn Kerner,10,12,aggressive_baseliner,serve_first,Huckle Butte,Group 3,Silver Lake,Group 3,29b985fc77a25a47|3e96d3dc49531cc5
boys,2086-10-04,jhdual:54be0d3556af8a7a,regional,S2,Amaia Etxeberria|boys,Andrés Ibarra|boys,76553e2e7bf8f0b1,404ad083dc768296,75.0,76.0,1,0.543508351231976,"6-3, 5-7, 6-3",0.45649164876802395,-1.0,Timothy Grantham,Levi Woodson,12,12,counterpuncher,all_court,Boyle Heights,Group 1,Monongahela,Group 1,404ad083dc768296|76553e2e7bf8f0b1
girls,2086-05-14,jhdual:7f26e4a66b41d040,super_regional,S3,Carmen Valera|girls,Jeannette Freeman|girls,da23d1a366c59684,3188a455ddd68b2f,68.0,69.0,1,0.3958416547735202,"3-6, 5-7",0.6041583452264798,-1.0,Brynn Lewis,Amelia Rive,12,10,balanced,aggressive_baseliner,Ferris,9A,Round Mountain,9A,3188a455ddd68b2f|da23d1a366c59684
boys,2086-08-15,jhdual:d79b96bb74bca825,regular,S3,Boyerstown|boys,Sofía Cordero|boys,f070b21808850adb,5d84d4d483b2355a,40.0,41.0,1,0.543508351231976,"7-6, 7-5",0.45649164876802395,-1.0,Johnathan Quarles,Marcellous Shibahara,12,10,aggressive_baseliner,all_court,Boyerstown,5A,J.Q. Adams,5A,5d84d4d483b2355a|f070b21808850adb
girls,2086-04-13,jhdual:ff92d4d33620566e,regular,S2,Doyleville Union|girls,Rimrock|girls,d0fbc105f73eda2b,5757dd54a50beffa,77.0,78.0,1,0.5389908641171971,"3-6, 6-4, 6-4",0.4610091358828029,-1.0,Kayla Longo,Ava Bergmann,12,11,serve_first,counterpuncher,Doyleville Union,Group 3,Rimrock,Group 3,5757dd54a50beffa|d0fbc105f73eda2b
boys,2086-09-06,jhdual:f372177ff8d08508,showcase_tiered,S1,Aitor Zubieta|boys,Halfway House|boys,ffdaf705397532ea,7ec990096d4b7246,62.0,63.0,1,0.543508351231976,"7-5, 6-2",0.45649164876802395,-1.0,Broderick Shell,Tyler Tennyson,10,12,all_court,balanced,Borough Beach,8A,Halfway House,2A,7ec990096d4b7246|ffdaf705397532ea
girls,2086-04-22,jhdual:f2e13877dbf523b8,regular,S1,Welsh Plains|girls,Thelma Moss|girls,c0baad9e9a15d4f0,9992eae21f78a168,61.0,62.0,1,0.3958416547735202,"6-7, 3-6",0.6041583452264798,-1.0,Piper Harrison,Chloe Hartley,12,11,aggressive_baseliner,junkballer,Welsh Plains,5A,Roscoe Village,5A,9992eae21f78a168|c0baad9e9a15d4f0
boys,2086-08-16,jhdual:9bb2453b95374d32,regular,S3,Hetfield|boys,Tungsten Reach|boys,095d37c84c35b5a6,86b35cabc5593e3c,44.0,45.0,1,0.543508351231976,"7-5, 6-2",0.45649164876802395,-1.0,Jackson Salazar,Pablo Dawood,10,12,balanced,balanced,Brynildson Hill,Group 3,Tungsten,Group 3,095d37c84c35b5a6|86b35cabc5593e3c
boys,2086-10-11,jhdual:b5abc961cb12157b,semi_conference,S3,Bridger Regional|boys,Alina Belov|boys,01eef9bde99b04c1,35e51d1ae2c7ce30,52.0,53.0,1,0.543508351231976,"6-4, 6-2",0.45649164876802395,-1.0,Tavierre Rolder,Mesfin Roba,9,9,counterpuncher,aggressive_baseliner,Bridger Regional,Group 2,Clear Lake,Group 2,01eef9bde99b04c1|35e51d1ae2c7ce30
boys,2086-09-20,jhdual:2cb4a4acb42bf59e,regular,S2,Bridger Regional|boys,Cub River Catholic|boys,5601894cce619115,f9d0df5a5ef1280d,58.0,59.0,1,0.543508351231976,"7-5, 3-6, 6-3",0.45649164876802395,-1.0,Eli Kreger,Chandler Mollenhauer,12,12,aggressive_baseliner,balanced,Bridger Regional,Group 2,Coldwater,Group 2,5601894cce619115|f9d0df5a5ef1280d
boys,2086-09-14,jhdual:1b854c9af062e938,regular,S2,Renata Adler|boys,Mount Horeb|boys,0a6a148db5397cd0,57365cbefa7b284b,54.0,55.0,1,0.543508351231976,"4-6, 6-1, 6-1",0.45649164876802395,-1.0,Jermaine King,Louis Thomas,11,11,aggressive_baseliner,all_court,Bracken,4A,Mount Horeb,4A,0a6a148db5397cd0|57365cbefa7b284b
boys,2086-08-07,jhdual:011680759324bb8e,early,S1,Copper Lake East|boys,Tindall|boys,d6c0738230acbc12,d02e4ad3a70955ed,72.0,73.0,1,0.543508351231976,"1-6, 7-5, 6-4",0.45649164876802395,-1.0,Dylan Rodriguez,Darian Hamilton,11,12,aggressive_baseliner,serve_first,Bridgewater,6A,Tindall,5A,d02e4ad3a70955ed|d6c0738230acbc12
girls,2086-05-14,jhdual:c72ef85868af27ca,super_regional,S2,Petra Jansen|girls,James Gaines|girls,7a22894c0a06b6a5,d7419d0255d5f71d,74.0,75.0,1,0.3958416547735202,"6-7, 2-6",0.6041583452264798,-1.0,Diana Taylor,Norah Smith,10,9,counterpuncher,counterpuncher,Southern Pacific Tech,9A,Rogue Valley,9A,7a22894c0a06b6a5|d7419d0255d5f71d
girls,2086-04-06,jhdual:2e9c036215792568,regular,S2,Thomas Jansen North|girls,Thelma Moss|girls,4c991c2eb8fcb2ba,c38af77e2307862e,60.0,61.0,1,0.3958416547735202,"2-6, 2-6",0.6041583452264798,-1.0,Kumi Honda,Jazmin Hooper,12,12,serve_first,aggressive_baseliner,Gershwin,5A,Roscoe Village,5A,4c991c2eb8fcb2ba|c38af77e2307862e
boys,2086-08-27,jhdual:d8e9622831cb1f85,regular,S1,Gwendolyn Brooks|boys,Ewart City|boys,c878b157c0d8b787,aad7ff13abc36d99,65.0,66.0,1,0.543508351231976,"3-6, 6-2, 7-6",0.45649164876802395,-1.0,Daniel Perez,Colten Dodson,10,12,serve_first,serve_first,Brooks,8A,Cook City,8A,aad7ff13abc36d99|c878b157c0d8b787
girls,2086-04-12,jhdual:4ae2f23171f69aeb,regular,S1,St. Elias School|girls,Ralph Booker|girls,0ce344f56a7cbc2e,ab3fa42760de4d9f,67.0,68.0,1,0.5389908641171971,"7-5, 6-7, 7-6",0.4610091358828029,-1.0,Emily Higgins,Eleanor Croft,9,12,aggressive_baseliner,serve_first,Tidewater,6A,Obama,6A,0ce344f56a7cbc2e|ab3fa42760de4d9f
girls,2086-04-17,jhdual:787cd4fcecdfb967,regular,S1,Tindall|girls,Perryville Civic Leadership Academy|girls,f666c4e5ba852992,610dec282d42949f,55.0,56.0,1,0.5389908641171971,"6-3, 6-4",0.4610091358828029,-1.0,Meredith Sanchez,Violet Wallace,11,12,balanced,balanced,Tindall,5A,Perry Green,5A,610dec282d42949f|f666c4e5ba852992
boys,2086-09-14,jhdual:8fe16686b6c05c97,showcase_tiered,S2,Mikel Garmendia|boys,Manzanita Ridge|boys,3f53b878b4594417,4901541c6b22b2a2,62.0,63.0,1,0.39219738780052993,"3-6, 7-5, 6-7",0.6078026121994701,-1.0,Adrian Mann,James Miller,12,11,all_court,aggressive_baseliner,Homeland,Group 2,Manzanita,6A,3f53b878b4594417|4901541c6b22b2a2
boys,2086-10-10,jhdual:4466115fe192e4de,divisional,S3,Copper Lake East|boys,Manzanita Ridge|boys,55081b169271f620,9b3dd6a6c473c976,59.0,60.0,1,0.39219738780052993,"7-5, 4-6, 4-6",0.6078026121994701,-1.0,Maxwell Cuello,Henry Fallon,11,11,pusher,serve_and_volley,Bridgewater,6A,Manzanita,6A,55081b169271f620|9b3dd6a6c473c976
boys,2086-09-24,jhdual:ae2bf18e3ec3857b,regular,S1,Itziar Elorriaga|boys,Svenja Ekström|boys,db49f24dc44ebd1f,4ebee40c545d1757,57.0,58.0,1,0.39219738780052993,"5-7, 6-1, 4-6",0.6078026121994701,-1.0,Alexander Billingsley,Darrius Wathier,12,11,all_court,all_court,Elysian Valley,8A,Memorial,8A,4ebee40c545d1757|db49f24dc44ebd1f
boys,2086-08-28,jhdual:a20afb99d301d6dc,regular,S1,Free Hill|boys,McCrory|boys,512523319aca52ec,3f7bf0e63064bfbd,44.0,45.0,1,0.39219738780052993,"6-1, 6-7, 6-7",0.6078026121994701,-1.0,Jonás Le Normand,Noah Flores,11,11,balanced,balanced,Free Hill,1A,McCrory,1A,3f7bf0e63064bfbd|512523319aca52ec
boys,2086-08-20,jhdual:f4a66600fb71cce8,regular,S3,Ukiah High|boys,Caldera High|boys,495db34946e65492,cf4110fbf134cdc2,61.0,62.0,1,0.543508351231976,"6-2, 6-7, 7-6",0.45649164876802395,-1.0,Peter Allen,Anish Subedi,10,11,balanced,balanced,Ukiah,8A,Caldera,8A,495db34946e65492|cf4110fbf134cdc2
girls,2086-04-06,jhdual:b21514569c999d4e,regular,S1,St. Elias School|girls,Port Veles Civic Leadership Academy|girls,0ce344f56a7cbc2e,3221badc6e96cb6b,67.0,68.0,1,0.5389908641171971,"7-6, 6-1",0.4610091358828029,-1.0,Emily Higgins,Gwenaëlle Lefebvre,9,11,aggressive_baseliner,counterpuncher,Tidewater,6A,Severn,6A,0ce344f56a7cbc2e|3221badc6e96cb6b
